yyyymmdd,hhmmss,storm#,latstorm,lonstorm,altsnd, latsnd,  lonsnd,  tbot, ttop1, ttop2, ttop3, ttop4, ttop5,  wbot, wtop1, wtop2, wtop3, wtop4, wtop5,dirstm,spdstm,sndang,snddist,suptime,ntime,tor,tordur,torday,outflow
20160517,020427,storm1,  35.855,-100.112,   743, 35.801,-100.086,    10,  3880,  3880,  3880,  3880,  3880,    10,  3880,  3880,  3880,  3880,  3880, 284.8,  17.2,   -51,      6,   6.99, 0.83,  1,   2.5,  1.0,0.0
20160517,021517,storm1,  35.842,-100.029,   648, 35.053,-100.277,    10, 12340, 12340, 12340, 12340, 12340,    10, 12340, 12340, 12340, 12340, 12340, 285.9,  16.5,   -85,     91,   7.10, 0.85,  1,   2.5,  1.0,0.0
20160517,021617,storm1,  35.842,-100.029,   723, 35.697, -99.925,    10,  3840,  3840,  3840,  3840,  3840,    10,  3840,  3840,  3840,  3840,  3840, 285.9,  16.5,   -40,     19,   7.10, 0.85,  1,   2.5,  1.0,0.0
20160522,211407,storm1,  35.034,-101.062,   961, 35.208,-101.099,    10,  4640,  4640,  4640,  4640,  4640,    10,  4640,  4640,  4640,  4640,  4640, 228.8,   5.4,    53,     20,   1.23, 0.70, -2,   0.0,  2.0,0.0
20160522,230809,storm2,  35.986,-101.214,   721, 35.980,-100.463,    10,  7730,  7730,  7730,  7730,  7730,    10,  7730,  7730,  7730,  7730,  7730, 219.5,  14.4,   -57,     68,   0.19, 0.14,  1,  26.3,  2.0,0.0
20160522,235924,storm2,  36.143,-100.908,   738, 35.968,-100.360,    10, 11640, 11640, 11640, 11640, 11640,    10, 11640, 11640, 11640, 11640, 11640, 260.9,  10.4,   -33,     53,   0.99, 0.72,  1,  26.3,  2.0,0.0
20160523,001414,storm2,  36.152,-100.793,  1040, 35.215,-101.384,    10, 11580, 11580, 11580, 11580, 11580,    10, 11580, 11580, 11580, 11580, 11580, 267.3,   8.6,  -121,    117,   1.29, 0.93,  1,  26.3,  2.0,0.0
20160526,025647,storm1,  36.516, -97.974,   321, 36.398, -97.658,    10,  7810,  7810,  7810,  7810,  7810,    10,  7810,  7810,  7810,  7810,  7810, 260.3,   5.5,   -37,     31,   2.68, 0.80,  2,  17.4,  2.0,0.0
20160526,025654,storm1,  36.516, -97.974,   281, 36.414, -97.328,    10, 12700, 12700, 12700, 12700, 12700,    10, 12700, 12700, 12700, 12700, 12700, 260.3,   5.5,   -23,     59,   2.68, 0.80,  2,  17.4,  2.0,0.0
20160526,033514,storm2,  36.478, -98.000,   340, 36.333, -97.873,    10,  8650,  8650,  8650,  8650,  8650,    10,  8650,  8650,  8650,  8650,  8650, 271.4,   8.2,   -53,     20,   2.01, 0.47, -2,   0.0,  2.0,0.0
20160526,034506,storm2,  36.477, -97.947,   310, 36.238, -97.586,    10, 12680, 12680, 12680, 12680, 12680,    10, 12680, 12680, 12680, 12680, 12680, 270.5,   7.4,   -39,     42,   2.17, 0.51, -2,   0.0,  2.0,0.0
20160526,043226,storm2,  36.467, -97.673,   305, 36.116, -97.527,    10, 12680, 12680, 12680, 12680, 12680,    10, 12680, 12680, 12680, 12680, 12680, 270.4,  10.1,   -71,     41,   2.97, 0.70, -2,   0.0,  2.0,0.0
20160526,043839,storm2,  36.467, -97.636,   308, 36.232, -97.712,    10, 12680, 12680, 12680, 12680, 12680,    10, 12680, 12680, 12680, 12680, 12680, 271.4,   9.8,  -103,     27,   3.06, 0.72, -2,   0.0,  2.0,0.0
20160526,231402,storm1,  37.093, -99.992,   540, 37.088, -99.632,    10, 12450, 12450, 12450, 12450, 12450,    10, 12450, 12450, 12450, 12450, 12450, 234.7,  15.2,   -43,     32,   1.07, 0.31, -2,   0.0,  0.0,0.0
20160526,232029,storm1,  37.123, -99.929,   525, 37.062, -99.387,    10,  7870,  7870,  7870,  7870,  7870,    10,  7870,  7870,  7870,  7870,  7870, 236.8,  13.7,   -47,     49,   1.18, 0.34, -2,   0.0,  0.0,0.0
20160527,002956,storm1,  37.413, -99.476,   626, 37.287, -99.274,    10,  4660,  4660,  4660,  4660,  4660,    10,  4660,  4660,  4660,  4660,  4660, 217.3,  12.2,   -97,     23,   2.38, 0.68, -2,   0.0,  0.0,0.0
20160527,003615,storm1,  37.452, -99.451,   588, 37.281, -99.013,    10,  8060,  8060,  8060,  8060,  8060,    10,  8060,  8060,  8060,  8060,  8060, 215.0,  12.9,   -87,     43,   2.50, 0.71, -2,   0.0,  0.0,0.0
20160527,212224,storm1,  34.335, -98.143,   281, 34.159, -97.979,    10, 12570, 12570, 12570, 12570, 12570,    10, 12570, 12570, 12570, 12570, 12570, 234.2,  12.0,   -94,     25,   0.08, 0.04, -2,   0.0,  0.0,0.0
20160527,212601,storm1,  34.354, -98.112,   243, 33.929, -97.125,    10, 12740, 12740, 12740, 12740, 12740,    10, 12740, 12740, 12740, 12740, 12740, 233.4,  11.2,   -69,    102,   0.16, 0.08, -2,   0.0,  0.0,0.0
20160527,223040,storm1,  34.569, -97.829,   323, 34.452, -97.650,    10, 10630, 10630, 10630, 10630, 10630,    10, 10630, 10630, 10630, 10630, 10630, 245.4,   8.0,   -67,     21,   1.22, 0.64, -2,   0.0,  0.0,0.0
20160527,223228,storm2,  34.400, -97.848,   239, 33.929, -97.125,    10, 12750, 12750, 12750, 12750, 12750,    10, 12750, 12750, 12750, 12750, 12750, 238.7,  10.2,   -74,     85,   0.82, 0.32, -2,   0.0,  0.0,0.0
20160527,230635,storm2,  34.480, -97.668,   287, 34.299, -97.387,    10,  3780,  3780,  3780,  3780,  3780,    10,  3780,  3780,  3780,  3780,  3780, 251.1,   7.1,   -61,     33,   1.39, 0.55, -2,   0.0,  0.0,0.0
20160527,233225,storm2,  34.503, -97.544,   240, 33.929, -97.125,    10, 10010, 10010, 10010, 10010, 10010,    10, 10010, 10010, 10010, 10010, 10010, 260.2,   6.6,   -71,     75,   1.88, 0.73, -2,   0.0,  0.0,0.0
20160527,233526,storm2,  34.503, -97.544,   280, 34.381, -97.387,    10, 12710, 12710, 12710, 12710, 12710,    10, 12710, 12710, 12710, 12710, 12710, 260.2,   6.6,   -55,     20,   1.88, 0.73, -2,   0.0,  0.0,0.0
20160527,234819,storm2,  34.506, -97.494,   222, 34.260, -97.132,    10,  6900,  6900,  6900,  6900,  6900,    10,  6900,  6900,  6900,  6900,  6900, 257.3,   7.1,   -55,     43,   2.07, 0.81, -2,   0.0,  0.0,0.0
20160528,002702,storm3,  34.492, -97.199,   235, 33.929, -97.125,    10, 12750, 12750, 12750, 12750, 12750,    10, 12750, 12750, 12750, 12750, 12750, 271.4,   6.8,   -82,     63,   0.49, 0.21, -2,   0.0,  0.0,0.0
20160528,003520,storm3,  34.488, -97.150,   290, 34.462, -96.980,    10,  4860,  4860,  4860,  4860,  4860,    10,  4860,  4860,  4860,  4860,  4860, 277.2,   7.2,    -2,     16,   0.69, 0.29, -2,   0.0,  0.0,0.0
20160528,004009,storm3,  34.488, -97.150,   190, 34.177, -96.823,    10, 12800, 12800, 12800, 12800, 12800,    10, 12800, 12800, 12800, 12800, 12800, 277.2,   7.2,   -40,     46,   0.69, 0.29, -2,   0.0,  0.0,0.0
20160528,011752,storm3,  34.446, -96.923,   325, 34.448, -96.836,    10,   860,   860,   860,   860,   860,    10,  1730,  1730,  1730,  1730,  1730, 294.7,  12.2,    31,      8,   1.39, 0.58, -2,   0.0,  0.0,0.0
20160528,013336,storm3,  34.414, -96.834,   245, 33.929, -97.125,    10, 12740, 12740, 12740, 12740, 12740,    10, 12740, 12740, 12740, 12740, 12740, 298.3,  11.4,   -83,     60,   1.59, 0.67, -2,   0.0,  0.0,0.0
20170522,220009,storm1,  33.211,-100.934,   533, 33.171,-100.245,    10, 12450, 12450, 12450, 12450, 12450,    10, 12450, 12450, 12450, 12450, 12450, 295.1,  12.3,    25,     64,   0.77, 0.31, -2,   0.0,  0.0,0.0
20170522,231920,storm1,  32.933,-100.478,   601, 32.750,-100.120,    10, 12380, 12380, 12380, 12380, 12380,    10, 12380, 12380, 12380, 12380, 12380, 313.1,   7.9,    17,     39,   2.09, 0.84, -2,   0.0,  0.0,0.0
20170525,202354,storm1,  39.267,-102.744,   352, 39.292,-102.278,    10,  6320,  6320,  6320,  6320,  6320,    10,  6320,  6320,  6320,  6320,  6320, 260.2,   9.2,    -8,     40,   0.39, 0.08, -2,   0.0,  0.0,0.0
20170525,205846,storm1,  39.318,-102.462,   937, 39.127,-100.871,    10, 12050, 12050, 12050, 12050, 12050,    10, 12050, 12050, 12050, 12050, 12050, 267.0,  12.1,   -12,    139,   0.98, 0.21, -2,   0.0,  0.0,0.0
20170525,221950,storm1,  39.225,-101.707,   937, 39.127,-100.871,    10, 12050, 12050, 12050, 12050, 12050,    10, 12050, 12050, 12050, 12050, 12050, 288.9,  17.3,    15,     73,   2.30, 0.50, -2,   0.0,  0.0,0.0
20170526,004604,storm2,  38.759,-100.223,   588, 38.798, -99.318,    10, 12400, 12400, 12400, 12400, 12400,    10, 12400, 12400, 12400, 12400, 12400, 270.5,   8.0,     4,     79,   1.42, 0.62, -2,   0.0,  0.0,0.0
20170527,230347,storm1,  34.028, -97.507,   294, 34.522, -97.213,    10, 12690, 12690, 12690, 12690, 12690,    10, 12690, 12690, 12690, 12690, 12690, 228.2,  11.7,    17,     61,   0.34, 0.09, -2,   0.0,  1.0,0.0
20170528,011417,storm2,  34.556, -97.821,   285, 34.508, -97.177,    10, 12700, 12700, 12700, 12700, 12700,    10, 12700, 12700, 12700, 12700, 12700, 263.0,  10.1,   -13,     59,   1.19, 0.56, -2,   0.0,  1.0,0.0
20170528,020749,storm3,  34.471, -97.535,   283, 34.508, -97.177,    10, 12400, 12400, 12400, 12400, 12400,    10, 12400, 12400, 12400, 12400, 12400, 274.7,  11.5,    13,     33,   0.71, 0.26,  9,   9.1,  1.0,0.0
20170528,023857,storm3,  34.444, -97.291,   352, 34.722, -96.629,    10,  5010,  5010,  5010,  5010,  5010,    10,  5010,  5010,  5010,  5010,  5010, 282.8,  12.8,    43,     68,   1.26, 0.45,  9,   2.5,  1.0,0.0
20170528,023935,storm3,  34.444, -97.291,   313, 34.367, -96.808,    10, 10520, 10520, 10520, 10520, 10520,    10, 10520, 10520, 10520, 10520, 10520, 282.8,  12.8,     5,     45,   1.26, 0.45,  9,   2.5,  1.0,0.0
20170528,025704,storm3,  34.414, -97.128,   304, 34.333, -97.168,    10,  7760,  7760,  7760,  7760,  7760,    10,  7760,  7760,  7760,  7760,  7760, 283.9,  13.7,   -95,     10,   1.59, 0.57,  9,   2.5,  1.0,0.0
20170609,212450,storm1,  48.207,-101.508,   512, 48.284,-101.220,    10, 12470, 12470, 12470, 12470, 12470,    10, 12470, 12470, 12470, 12470, 12470, 232.6,  10.2,   -27,     23,   0.11, 0.06, -2,   0.0,  1.0,0.0
20170609,213826,storm1,  48.247,-101.433,   489, 47.461, -99.120,    10, 12500, 12500, 12500, 12500, 12500,    10, 12500, 12500, 12500, 12500, 12500, 239.9,  11.2,   -67,    193,   0.31, 0.18, -2,   0.0,  1.0,0.0
20170609,224323,storm2,  47.485,-100.396,   489, 47.461, -99.120,    10, 12500, 12500, 12500, 12500, 12500,    10, 12500, 12500, 12500, 12500, 12500, 283.2,   9.9,    18,     96,   0.78, 0.22, -2,   0.0,  1.0,0.0
20170609,233129,storm2,  47.434,-100.048,   490, 47.461, -99.120,    10, 12500, 12500, 12500, 12500, 12500,    10, 12500, 12500, 12500, 12500, 12500, 279.0,  10.1,    16,     70,   1.62, 0.44, -2,   0.0,  1.0,0.0
20170610,010243,storm2,  47.345, -99.198,   460, 47.162, -98.804,  2630,  3840,  3840,  3840,  3840,  3840,  2630,  3840,  3840,  3840,  3840,  3840, 260.3,  14.7,   -48,     36,   3.12, 0.86, -2,   0.0,  1.0,0.0
20170610,011113,storm2,  47.365, -99.057,   478, 47.067, -98.827,    10, 12510, 12510, 12510, 12510, 12510,    10, 12510, 12510, 12510, 12510, 12510, 258.8,  16.3,   -79,     37,   3.33, 0.92, -2,   0.0,  1.0,0.0
20170610,020558,storm3,  46.693, -98.728,   481, 47.067, -98.828,    10, 12500, 12500, 12500, 12500, 12500,    10, 12500, 12500, 12500, 12500, 12500, 263.5,  12.3,    91,     42,   0.40, 0.17, -2,   0.0,  1.0,0.0
20170612,203024,storm1,  41.784,-105.074,  1717, 41.434,-104.364,    10, 11270, 11270, 11270, 11270, 11270,    10, 11270, 11270, 11270, 11270, 11270, 193.0,  13.6,  -113,     71,   0.24, 0.08,  9,  16.1,  2.0,0.0
20170612,210310,storm1,  41.952,-104.981,  1907, 41.295,-104.863,    10, 11080, 11080, 11080, 11080, 11080,    10, 11080, 11080, 11080, 11080, 11080, 219.5,   8.6,  -141,     74,   0.77, 0.27,  9,  16.1,  2.0,0.0
20170612,213353,storm2,  41.029,-104.917,  1715, 41.434,-104.364,    10, 11270, 11270, 11270, 11270, 11270,    10, 11270, 11270, 11270, 11270, 11270, 207.4,  13.6,   -24,     65,   1.26, 0.43,  0,   7.0,  2.0,0.0
20170612,234500,storm3,  41.653,-103.868,  1358, 41.569,-103.676,    10,  5000,  5000,  5000,  5000,  5000,    10,  5000,  5000,  5000,  5000,  5000, 237.9,  12.4,   -70,     18,   1.05, 0.43, -2,   0.0,  2.0,0.0
20170613,004319,storm4,  41.635,-103.540,  1270, 41.584,-103.451,    10,  6380,  6380,  6380,  6380,  6380,    10,  6380,  6380,  6380,  6380,  6380, 226.7,  11.7,   -89,      9,   4.46, 0.44,  2,  45.5,  2.0,0.0
20170613,021629,storm4,  42.029,-102.749,  1269, 41.565,-102.925,    10,  9530,  9530,  9530,  9530,  9530,    10, 11720, 11720, 11720, 11720, 11720, 232.0,  14.5,  -152,     54,   6.00, 0.60,  1,  19.5,  2.0,0.0
20170613,230350,storm1,  35.930,-100.286,   754, 36.138, -99.881,    10, 12230, 12230, 12230, 12230, 12230,    10, 12230, 12230, 12230, 12230, 12230, 246.2,  13.3,     4,     43,   2.13, 0.57, -2,   0.0,  2.0,0.0
20190517,210653,storm1,  39.526,-101.516,   827, 41.103,-100.781,    10, 12160, 12160, 12160, 12160, 12160,    10, 12160, 12160, 12160, 12160, 12160, 206.5,  13.6,     2,    186,   0.89, 0.13,  0,   2.5,  2.0,0.0
20190517,223619,storm1,  40.124,-100.834,   806, 40.112,-100.611,    10, 10550, 10550, 10550, 10550, 10550,    10, 10550, 10550, 10550, 10550, 10550, 220.8,  16.8,   -61,     19,   2.37, 0.35,  3,   7.2,  2.0,0.0
20190517,224146,storm1,  40.171,-100.786,   769, 40.541,-100.289,    10,  2890,  2890,  2890,  2890,  2890,    10,  2890,  2890,  2890,  2890,  2890, 222.0,  15.2,   -11,     59,   2.47, 0.36,  3,   7.2,  2.0,0.0
20190517,230230,storm1,  40.301,-100.628,   792, 40.671,-100.006,    10, 12200, 12200, 12200, 12200, 12200,    10, 12200, 12200, 12200, 12200, 12200, 220.7,  16.1,   -18,     67,   2.85, 0.42,  3,   7.2,  2.0,0.0
20190517,235538,storm1,  40.615,-100.279,   742, 40.541,-100.239,    10,  5410,  5410,  5410,  5410,  5410,    10,  6020,  6020,  6020,  6020,  6020, 219.1,  11.8,  -126,      9,   3.68, 0.54,  3,   7.2,  2.0,0.0
20190518,000033,storm1,  40.636,-100.251,   751, 40.513,-100.231,    10,  3500,  3500,  3500,  3500,  3500,    10,  3550,  3550,  3550,  3550,  3550, 219.2,  10.9,  -141,     14,   3.75, 0.55,  3,   7.2,  2.0,0.0
20190518,005705,storm1,  40.931, -99.904,   718, 40.729, -99.788,    10,  7390,  7390,  7390,  7390,  7390,    10,  7390,  7390,  7390,  7390,  7390, 231.7,  17.3,  -113,     24,   4.71, 0.69,  1,  16.2,  2.0,0.0
20190518,010602,storm1,  41.011, -99.766,   708, 40.729, -99.787,    10, 12290, 12290, 12290, 12290, 12290,    10, 12290, 12290, 12290, 12290, 12290, 231.3,  16.1,  -140,     31,   4.93, 0.72,  1,  16.2,  2.0,0.0
20190520,181720,storm1,  33.276,-101.469,   576, 34.820,-100.204,    10, 12420, 12420, 12420, 12420, 12420,    10, 12420, 12420, 12420, 12420, 12420, 215.7,  21.4,    -3,    208,   0.55, 0.10, -1,   0.0,  2.0,0.0
20190520,192909,storm1,  33.815,-100.830,   548, 34.901, -99.914,    10, 12440, 12440, 12440, 12440, 12440,    10, 12440, 12440, 12440, 12440, 12440, 228.5,  16.2,     9,    147,   1.75, 0.31, -1,   0.0,  2.0,0.0
20190520,203418,storm1,  34.181,-100.357,   388, 34.507, -99.333,    10, 12600, 12600, 12600, 12600, 12600,    10, 12600, 12600, 12600, 12600, 12600, 225.6,  15.5,   -28,    101,   2.83, 0.50,  9,   2.5,  2.0,0.0
20190520,205240,storm1,  34.303,-100.222,   396, 34.530, -99.509,    10,  6850,  6850,  6850,  6850,  6850,    10,  6850,  6850,  6850,  6850,  6850, 218.8,  15.4,   -35,     70,   3.18, 0.56,  2,  21.8,  2.0,0.0
20190520,214246,storm1,  34.655, -99.827,   389, 34.507, -99.333,    10, 12600, 12600, 12600, 12600, 12600,    10, 12600, 12600, 12600, 12600, 12600, 222.9,  17.5,   -72,     48,   4.03, 0.71,  2,  21.8,  2.0,0.0
20190520,220607,storm1,  34.793, -99.655,   409, 34.631, -99.562,    10,  6540,  6540,  6540,  6540,  6540,    10,  6540,  6540,  6540,  6540,  6540, 227.5,  18.4,  -113,     20,   4.37, 0.77,  2,  21.8,  2.0,0.0
20190520,224224,storm1,  35.044, -99.311,   395, 34.782, -99.124,    10,  7580,  7580,  7580,  7580,  7580,    10,  7580,  7580,  7580,  7580,  7580, 225.2,  16.6,  -110,     34,   5.04, 0.89,  9,   2.5,  2.0,0.0
20190523,221026,storm1,  35.809,-101.141,   905, 35.738,-100.939,    10, 12080, 12080, 12080, 12080, 12080,    10, 12080, 12080, 12080, 12080, 12080, 213.7,  14.1,   -85,     20,   1.09, 0.25, -2,   0.0,  2.0,0.0
20190523,223312,storm1,  35.970,-101.023,   887, 36.102,-100.764,    10,  3640,  3640,  3640,  3640,  3640,    10,  3640,  3640,  3640,  3640,  3640, 207.8,  12.8,   -35,     28,   1.51, 0.35, -2,   0.0,  2.0,0.0
20190523,225245,storm1,  36.080,-100.955,   882, 36.102,-100.764,    10, 11980, 11980, 11980, 11980, 11980,    10, 11980, 11980, 11980, 11980, 11980, 212.5,  12.5,   -55,     17,   1.81, 0.42, -2,   0.0,  2.0,0.0
20190523,230443,storm1,  36.155,-100.895,   817, 36.115,-100.421,    10, 10280, 10280, 10280, 10280, 10280,    10, 10280, 10280, 10280, 10280, 10280, 211.7,  14.0,   -69,     43,   2.01, 0.46, -2,   0.0,  2.0,0.0
20190523,234045,storm2,  35.929,-100.713,   754, 36.021,-100.484,    10, 12240, 12240, 12240, 12240, 12240,    10, 12240, 12240, 12240, 12240, 12240, 225.3,  15.0,   -24,     23,   1.94, 0.33,  2,  31.3,  2.0,0.0
20190524,000155,storm2,  36.035,-100.590,   709, 36.054,-100.181,    10, 12290, 12290, 12290, 12290, 12290,    10, 12290, 12290, 12290, 12290, 12290, 230.0,  18.8,   -43,     37,   2.22, 0.38,  3,  32.1,  2.0,0.0
20190524,010442,storm2,  36.338,-100.143,   658, 36.262, -99.882,    10, 12340, 12340, 12340, 12340, 12340,    10, 12340, 12340, 12340, 12340, 12340, 213.9,  11.9,   -81,     25,   3.27, 0.56,  3,  32.1,  2.0,0.0
20190525,192014,storm1,  33.897,-102.208,  1016, 33.993,-101.876,    10, 11970, 11970, 11970, 11970, 11970,    10, 11970, 11970, 11970, 11970, 11970, 236.8,  15.2,   -19,     32,   3.08, 0.84, -2,   0.0,  0.0,0.0
20190525,193312,storm1,  33.963,-102.069,   992, 33.972,-101.697,    10, 12000, 12000, 12000, 12000, 12000,    10, 12000, 12000, 12000, 12000, 12000, 225.3,  10.2,   -48,     34,   3.38, 0.92, -2,   0.0,  0.0,0.0
20190525,195529,storm1,  34.048,-102.008,   992, 33.972,-101.697,    10,  7770,  7770,  7770,  7770,  7770,    10,  7770,  7770,  7770,  7770,  7770, 220.2,  10.2,   -71,     30,   3.67, 1.00, -2,   0.0,  0.0,0.0
20190525,231119,storm2,  34.242,-101.461,   770, 33.954,-101.358,    10,    10,    10, 12220, 12220, 12220,    10,    10,    10, 12220, 12220, 12220, 238.4,  11.7,  -110,     33,   2.41, 0.87, -1,   0.0,  1.0,0.0
20190525,231937,storm2,  34.262,-101.423,   950, 34.069,-101.323,    10, 12040, 12040, 12040, 12040, 12040,    10, 12040, 12040, 12040, 12040, 12040, 237.4,  12.8,  -104,     23,   2.53, 0.91, -1,   0.0,  1.0,0.0
20190526,210022,storm1,  37.974,-103.034,  1080, 38.065,-102.620,    10, 11910, 11910, 11910, 11910, 11910,    10, 11910, 11910, 11910, 11910, 11910, 211.0,  13.0,   -49,     38,   1.78, 0.48, -2,   0.0,  0.0,0.0
20190526,214108,storm1,  38.235,-102.831,  1174, 38.237,-102.724,    10,  3780,  3780,  3780,  3780,  3780,    10,  3780,  3780,  3780,  3780,  3780, 213.0,  12.3,   -62,      9,   2.46, 0.66, -2,   0.0,  0.0,0.0
20190526,220311,storm1,  38.346,-102.739,  1044, 38.071,-102.310,    10, 11950, 11950, 11950, 11950, 11950,    10, 11950, 11950, 11950, 11950, 11950, 218.8,  11.1,   -97,     48,   2.80, 0.75, -2,   0.0,  0.0,0.0
20190526,220556,storm1,  38.376,-102.709,  1174, 38.238,-102.724,    10,  8840,  8840,  8840,  8840,  8840,    10,  8840,  8840,  8840,  8840,  8840, 220.1,  11.0,  -151,     15,   2.91, 0.78, -2,   0.0,  0.0,0.0
20190527,201351,storm1,  40.210,-104.019,  1292, 40.249,-103.755,    10, 11700, 11700, 11700, 11700, 11700,    10, 11700, 11700, 11700, 11700, 11700, 218.1,   9.9,   -48,     23,   0.73, 0.47,  0,   2.5,  1.0,0.0
20190527,203407,storm1,  40.291,-103.930,  1302, 40.300,-103.594,    10,  5110,  5110,  5110,  5110,  5110,    10,  5110,  5110,  5110,  5110,  5110, 231.4,  11.1,   -44,     29,   1.06, 0.68,  0,   2.5,  1.0,0.0
20190527,205054,storm1,  40.358,-103.806,  1350, 40.304,-103.800,    10,  4460,  4460,  4460,  4460,  4460,    10,  4460,  4460,  4460,  4460,  4460, 228.4,  14.2,  -134,      6,   1.36, 0.87,  0,   2.5,  1.0,1.0
20190527,224337,storm2,  40.156,-102.885,  1237, 40.220,-102.719,    10, 11750, 11750, 11750, 11750, 11750,    10, 11750, 11750, 11750, 11750, 11750, 219.1,  10.4,   -31,     16,   0.99, 0.09,  0,   2.5,  1.0,0.0
20190527,233648,storm2,  40.368,-102.547,  1232, 40.162,-102.717,    10, 11760, 11760, 11760, 11760, 11760,    10, 11760, 11760, 11760, 11760, 11760, 240.7,  14.0,  -159,     27,   1.91, 0.18,  0,   2.5,  1.0,0.0
20190528,005436,storm2,  40.538,-101.873,  1014, 40.538,-101.800,    10,  3160,  3160,  3160,  3160,  3160,    10,  3160,  3160,  3160,  3160,  3160, 261.6,  11.9,   -11,      6,   3.22, 0.30,  0,   2.5,  1.0,0.0
20190528,221911,storm1,  39.150, -98.814,   390, 39.057, -98.170,    10,  8740,  8740,  8740,  8740,  8740,    10,  8740,  8740,  8740,  8740,  8740, 225.9,  15.4,   -62,     57,   1.37, 0.46,  2,  60.8,  2.0,0.0
20190528,225530,storm1,  39.318, -98.513,   436, 39.368, -98.116,    10, 12530, 12530, 12530, 12530, 12530,    10, 12530, 12530, 12530, 12530, 12530, 243.5,  17.4,   -23,     35,   1.90, 0.64,  2,  60.8,  2.0,0.0
20190528,225747,storm1,  39.337, -98.456,   400, 39.234, -98.153,    10,  5520,  5520,  5520,  5520,  5520,    10,  5520,  5520,  5520,  5520,  5520, 238.0,  16.5,   -63,     28,   1.99, 0.67,  2,  60.8,  2.0,0.0
20190528,232652,storm1,  39.487, -98.215,   431, 39.379, -98.116,    10, 12560, 12560, 12560, 12560, 12560,    10, 12560, 12560, 12560, 12560, 12560, 234.7,  18.7,   -97,     15,   2.42, 0.81, -1,   0.0,  2.0,1.0
20190608,235741,storm1,  39.385,-101.743,   945, 38.996,-101.406,    10, 12040, 12040, 12040, 12040, 12040,    10, 12040, 12040, 12040, 12040, 12040, 299.9,   4.3,   -19,     52,   1.44, 0.26, -1,   0.0,  1.0,0.0
20190609,000953,storm1,  39.370,-101.715,  1000, 39.338,-101.371,    10,  4500,  4500,  4500,  4500,  4500,    10,  4500,  4500,  4500,  4500,  4500, 293.5,   3.9,    23,     30,   1.63, 0.30, -1,   0.0,  1.0,0.0
20190609,005247,storm1,  39.294,-101.599,  1024, 39.294,-101.355,    10,  3600,  3600,  3600,  3600,  3600,    10,  3600,  3600,  3600,  3600,  3600, 309.8,   8.8,    47,     21,   2.30, 0.42,  0,   2.5,  1.0,0.0
